id,ts_iso8601,source_file,gap_prev_global_sec,gap_prev_within_file_sec,session_id_within_file,session_key,gap_prev_within_session_sec,session_start_ts_iso8601,session_end_ts_iso8601,session_row_count,session_duration_sec,session_median_gap_sec,session_p90_gap_sec,cadence_family,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
20049582,2026-01-09T03:21:23.410000+0200,flic_button_data_export_20260109.csv,1.528,1.528,2,flic_button_data_export_20260109.csv::2,1.528,2026-01-09T03:21:16.370000+0200,2026-01-09T03:21:23.410000+0200,5,7.04,1.7345000000000002,2.0159000000000002,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-72,,60.421177,22.728858,0101000020E61000008F6D197096BA3640E869C020E9354E40,,,,,,,,,,,
20049583,2026-01-09T03:41:48.050000+0200,flic_button_data_export_20260109.csv,1224.64,1224.64,3,flic_button_data_export_20260109.csv::3,,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-70,20106.0,60.391843,23.082998,0101000020E610000027A25F5B3F153740511553E927324E40,,,,,,,,,,,
20049584,2026-01-09T03:41:49.957000+0200,flic_button_data_export_20260109.csv,1.907,1.907,3,flic_button_data_export_20260109.csv::3,1.907,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.391796,23.083046,0101000020E61000004910AE8042153740105A0F5F26324E40,,,,,,,,,,,
20049585,2026-01-09T03:41:51.834000+0200,flic_button_data_export_20260109.csv,1.877,1.877,3,flic_button_data_export_20260109.csv::3,1.877,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.391735,23.083099,0101000020E61000008F54DFF9451537406AD95A5F24324E40,,,,,,,,,,,
20049586,2026-01-09T03:41:53.711000+0200,flic_button_data_export_20260109.csv,1.877,1.877,3,flic_button_data_export_20260109.csv::3,1.877,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-54,,60.391671,23.083171,0101000020E6100000C2F9D4B14A15374054E57B4622324E40,,,,,,,,,,,
20049587,2026-01-09T03:41:55.560000+0200,flic_button_data_export_20260109.csv,1.849,1.849,3,flic_button_data_export_20260109.csv::3,1.849,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.39162,23.083243,0101000020E6100000F59ECA694F153740D23AAA9A20324E40,,,,,,,,,,,
20049588,2026-01-09T03:41:58.155000+0200,flic_button_data_export_20260109.csv,2.595,2.595,3,flic_button_data_export_20260109.csv::3,2.595,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.391523,23.08344,0101000020E6100000A12DE7525C153740DF50F86C1D324E40,,,,,,,,,,,
20049589,2026-01-09T03:42:00.014000+0200,flic_button_data_export_20260109.csv,1.859,1.859,3,flic_button_data_export_20260109.csv::3,1.859,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.391468,23.083623,0101000020E610000083312251681537401CB7989F1B324E40,,,,,,,,,,,
20049590,2026-01-09T03:42:01.892000+0200,flic_button_data_export_20260109.csv,1.878,1.878,3,flic_button_data_export_20260109.csv::3,1.878,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.391437,23.083783,0101000020E6100000F5F57CCD72153740E1B88C9B1A324E40,,,,,,,,,,,
20049591,2026-01-09T03:42:03.792000+0200,flic_button_data_export_20260109.csv,1.9,1.9,3,flic_button_data_export_20260109.csv::3,1.9,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.391414,23.084024,0101000020E61000004014CC988215374028999CDA19324E40,,,,,,,,,,,
20049592,2026-01-09T03:42:06.219000+0200,flic_button_data_export_20260109.csv,2.427,2.427,3,flic_button_data_export_20260109.csv::3,2.427,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.391424,23.084362,0101000020E610000070067FBF981537404C6F7F2E1A324E40,,,,,,,,,,,
20049593,2026-01-09T03:42:08.078000+0200,flic_button_data_export_20260109.csv,1.859,1.859,3,flic_button_data_export_20260109.csv::3,1.859,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-74,,60.391453,23.084646,0101000020E6100000BABC395CAB153740E675C4211B324E40,,,,,,,,,,,
20049594,2026-01-09T03:42:09.938000+0200,flic_button_data_export_20260109.csv,1.86,1.86,3,flic_button_data_export_20260109.csv::3,1.86,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.391478,23.084867,0101000020E61000007782FDD7B91537403F8D7BF31B324E40,,,,,,,,,,,
20049595,2026-01-09T03:42:11.789000+0200,flic_button_data_export_20260109.csv,1.851,1.851,3,flic_button_data_export_20260109.csv::3,1.851,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.391511,23.085179,0101000020E6100000554E7B4ACE1537401B834E081D324E40,,,,,,,,,,,
20049596,2026-01-09T03:42:14.208000+0200,flic_button_data_export_20260109.csv,2.419,2.419,3,flic_button_data_export_20260109.csv::3,2.419,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-54,,60.391539,23.085603,0101000020E610000082700514EA153740E50D30F31D324E40,,,,,,,,,,,
20049597,2026-01-09T03:42:16.079000+0200,flic_button_data_export_20260109.csv,1.871,1.871,3,flic_button_data_export_20260109.csv::3,1.871,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.391545,23.085963,0101000020E610000082AAD1AB01163740C7F484251E324E40,,,,,,,,,,,
20049598,2026-01-09T03:42:17.957000+0200,flic_button_data_export_20260109.csv,1.878,1.878,3,flic_button_data_export_20260109.csv::3,1.878,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.391537,23.08624,0101000020E6100000679B1BD313163740441669E21D324E40,,,,,,,,,,,
20049599,2026-01-09T03:42:19.831000+0200,flic_button_data_export_20260109.csv,1.874,1.874,3,flic_button_data_export_20260109.csv::3,1.874,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-55,,60.391513,23.086615,0101000020E6100000D15790662C163740BC7A15191D324E40,,,,,,,,,,,
20049600,2026-01-09T03:42:22.265000+0200,flic_button_data_export_20260109.csv,2.434,2.434,3,flic_button_data_export_20260109.csv::3,2.434,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.391473,23.087102,0101000020E61000008C6A11514C1637402D228AC91B324E40,,,,,,,,,,,
20049601,2026-01-09T03:42:24.166000+0200,flic_button_data_export_20260109.csv,1.901,1.901,3,flic_button_data_export_20260109.csv::3,1.901,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.391439,23.087503,0101000020E6100000494DBB986616374081B053AC1A324E40,,,,,,,,,,,
20049602,2026-01-09T03:42:26.047000+0200,flic_button_data_export_20260109.csv,1.881,1.881,3,flic_button_data_export_20260109.csv::3,1.881,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.391406,23.08792,0101000020E610000011AAD4EC81163740A6BA809719324E40,,,,,,,,,,,
20049603,2026-01-09T03:42:28.655000+0200,flic_button_data_export_20260109.csv,2.608,2.608,3,flic_button_data_export_20260109.csv::3,2.608,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.391381,23.088243,0101000020E6100000D619DF17971637404DA3C9C518324E40,,,,,,,,,,,
20049604,2026-01-09T03:42:30.526000+0200,flic_button_data_export_20260109.csv,1.871,1.871,3,flic_button_data_export_20260109.csv::3,1.871,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.391335,23.088795,0101000020E61000005F0CE544BB163740DC63E94317324E40,,,,,,,,,,,
20049605,2026-01-09T03:42:32.393000+0200,flic_button_data_export_20260109.csv,1.867,1.867,3,flic_button_data_export_20260109.csv::3,1.867,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.391298,23.089236,0101000020E610000038A0A52BD8163740BF7E880D16324E40,,,,,,,,,,,
20049606,2026-01-09T03:42:34.262000+0200,flic_button_data_export_20260109.csv,1.869,1.869,3,flic_button_data_export_20260109.csv::3,1.869,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.391261,23.089686,0101000020E6100000B8E864A9F5163740A29927D714324E40,,,,,,,,,,,
20049607,2026-01-09T03:42:36.657000+0200,flic_button_data_export_20260109.csv,2.395,2.395,3,flic_button_data_export_20260109.csv::3,2.395,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.391232,23.090035,0101000020E6100000D07EA4880C1737400893E2E313324E40,,,,,,,,,,,
20049608,2026-01-09T03:42:38.539000+0200,flic_button_data_export_20260109.csv,1.882,1.882,3,flic_button_data_export_20260109.csv::3,1.882,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-55,,60.391185,23.090627,0101000020E61000007522C15433173740C7D79E5912324E40,,,,,,,,,,,
20049609,2026-01-09T03:42:40.404000+0200,flic_button_data_export_20260109.csv,1.865,1.865,3,flic_button_data_export_20260109.csv::3,1.865,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.391143,23.091087,0101000020E61000003C17467A5117374098874CF910324E40,,,,,,,,,,,
20049610,2026-01-09T03:42:42.300000+0200,flic_button_data_export_20260109.csv,1.896,1.896,3,flic_button_data_export_20260109.csv::3,1.896,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.391078,23.091533,0101000020E61000003881E9B46E173740B1170AD80E324E40,,,,,,,,,,,
20049611,2026-01-09T03:42:44.656000+0200,flic_button_data_export_20260109.csv,2.356,2.356,3,flic_button_data_export_20260109.csv::3,2.356,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.39101,23.091855,0101000020E61000005DF92CCF8317374059349D9D0C324E40,,,,,,,,,,,
20049612,2026-01-09T03:42:47.238000+0200,flic_button_data_export_20260109.csv,2.582,2.582,3,flic_button_data_export_20260109.csv::3,2.582,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.390775,23.09251,0101000020E61000008F8D40BCAE173740158C4AEA04324E40,,,,,,,,,,,
20049613,2026-01-09T03:42:49.096000+0200,flic_button_data_export_20260109.csv,1.858,1.858,3,flic_button_data_export_20260109.csv::3,1.858,2026-01-09T03:41:48.050000+0200,2026-01-09T03:42:49.096000+0200,31,61.046,1.878,2.4488000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-53,,60.390601,23.092818,0101000020E6100000EA7AA2EBC21737407764AC36FF314E40,,,,,,,,,,,
20049614,2026-01-09T03:44:06.510000+0200,flic_button_data_export_20260109.csv,77.414,77.414,4,flic_button_data_export_20260109.csv::4,,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.38424,23.100431,0101000020E61000002C8194D8B519374053E8BCC62E314E40,,,,,,,,,,,
20049615,2026-01-09T03:44:08.369000+0200,flic_button_data_export_20260109.csv,1.859,1.859,4,flic_button_data_export_20260109.csv::4,1.859,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.384291,23.100601,0101000020E6100000E5F1B4FCC0193740D5928E7230314E40,,,,,,,,,,,
20049616,2026-01-09T03:44:10.236000+0200,flic_button_data_export_20260109.csv,1.867,1.867,4,flic_button_data_export_20260109.csv::4,1.867,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.38436,23.100778,0101000020E610000002284696CC193740FEF15EB532314E40,,,,,,,,,,,
20049617,2026-01-09T03:44:12.644000+0200,flic_button_data_export_20260109.csv,2.408,2.408,4,flic_button_data_export_20260109.csv::4,2.408,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.384417,23.100916,0101000020E6100000A5A487A1D51937406283859334314E40,,,,,,,,,,,
20049618,2026-01-09T03:44:14.507000+0200,flic_button_data_export_20260109.csv,1.863,1.863,4,flic_button_data_export_20260109.csv::4,1.863,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-58,20106.0,60.384528,23.101143,0101000020E61000002638F581E4193740BA32A83638314E40,,,,,,,,,,,
20049619,2026-01-09T03:44:16.365000+0200,flic_button_data_export_20260109.csv,1.858,1.858,4,flic_button_data_export_20260109.csv::4,1.858,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.38463,23.101331,0101000020E61000002B1213D4F0193740BE874B8E3B314E40,,,,,,,,,,,
20049620,2026-01-09T03:44:18.248000+0200,flic_button_data_export_20260109.csv,1.883,1.883,4,flic_button_data_export_20260109.csv::4,1.883,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.384738,23.101521,0101000020E610000073DBBE47FD193740A4C343183F314E40,,,,,,,,,,,
20049621,2026-01-09T03:44:20.669000+0200,flic_button_data_export_20260109.csv,2.421,2.421,4,flic_button_data_export_20260109.csv::4,2.421,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.384826,23.101665,0101000020E6100000D925AAB7061A3740435376FA41314E40,,,,,,,,,,,
20049622,2026-01-09T03:44:22.530000+0200,flic_button_data_export_20260109.csv,1.861,1.861,4,flic_button_data_export_20260109.csv::4,1.861,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.384982,23.101915,0101000020E6100000CBF8F719171A37403BC6151747314E40,,,,,,,,,,,
20049623,2026-01-09T03:44:25.939000+0200,flic_button_data_export_20260109.csv,3.409,3.409,4,flic_button_data_export_20260109.csv::4,3.409,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.385213,23.102295,0101000020E6100000598B4F01301A37403D7FDAA84E314E40,,,,,,,,,,,
20049624,2026-01-09T03:44:28.673000+0200,flic_button_data_export_20260109.csv,2.734,2.734,4,flic_button_data_export_20260109.csv::4,2.734,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.385348,23.102513,0101000020E6100000336ABE4A3E1A37401DCA501553314E40,,,,,,,,,,,
20049625,2026-01-09T03:44:30.541000+0200,flic_button_data_export_20260109.csv,1.868,1.868,4,flic_button_data_export_20260109.csv::4,1.868,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.385512,23.102783,0101000020E6100000B39597FC4F1A3740971B0C7558314E40,,,,,,,,,,,
20049626,2026-01-09T03:44:32.395000+0200,flic_button_data_export_20260109.csv,1.854,1.854,4,flic_button_data_export_20260109.csv::4,1.854,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.385642,23.102994,0101000020E610000029AF95D05D1A374065FB90B75C314E40,,,,,,,,,,,
20049627,2026-01-09T03:44:34.271000+0200,flic_button_data_export_20260109.csv,1.876,1.876,4,flic_button_data_export_20260109.csv::4,1.876,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.385768,23.103198,0101000020E61000003A03232F6B1A3740F2EB87D860314E40,,,,,,,,,,,
20049628,2026-01-09T03:44:36.675000+0200,flic_button_data_export_20260109.csv,2.404,2.404,4,flic_button_data_export_20260109.csv::4,2.404,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.385862,23.103348,0101000020E6100000651BB803751A374074620FED63314E40,,,,,,,,,,,
20049629,2026-01-09T03:44:38.534000+0200,flic_button_data_export_20260109.csv,1.859,1.859,4,flic_button_data_export_20260109.csv::4,1.859,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,20106.0,60.386015,23.103598,0101000020E610000057EE0566851A3740FA6184F068314E40,,,,,,,,,,,
20049630,2026-01-09T03:44:40.400000+0200,flic_button_data_export_20260109.csv,1.866,1.866,4,flic_button_data_export_20260109.csv::4,1.866,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-55,,60.386135,23.103797,0101000020E6100000446CB070921A3740A56B26DF6C314E40,,,,,,,,,,,
20049631,2026-01-09T03:44:42.274000+0200,flic_button_data_export_20260109.csv,1.874,1.874,4,flic_button_data_export_20260109.csv::4,1.874,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.386253,23.103991,0101000020E61000000E1478279F1A3740AF7D01BD70314E40,,,,,,,,,,,
20049632,2026-01-09T03:44:44.680000+0200,flic_button_data_export_20260109.csv,2.406,2.406,4,flic_button_data_export_20260109.csv::4,2.406,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.386341,23.104132,0101000020E610000092770E65A81A37404E0D349F73314E40,,,,,,,,,,,
20049633,2026-01-09T03:44:47.356000+0200,flic_button_data_export_20260109.csv,2.676,2.676,4,flic_button_data_export_20260109.csv::4,2.676,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.386534,23.10444,0101000020E6100000ED647094BC1A3740626534F279314E40,,,,,,,,,,,
20049634,2026-01-09T03:44:49.236000+0200,flic_button_data_export_20260109.csv,1.88,1.88,4,flic_button_data_export_20260109.csv::4,1.88,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.386628,23.104591,0101000020E6100000B874CC79C61A3740E4DBBB067D314E40,,,,,,,,,,,
20049635,2026-01-09T03:44:51.112000+0200,flic_button_data_export_20260109.csv,1.876,1.876,4,flic_button_data_export_20260109.csv::4,1.876,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.386711,23.104723,0101000020E610000096236420CF1A37407100FDBE7F314E40,,,,,,,,,,,
20049636,2026-01-09T03:44:53.752000+0200,flic_button_data_export_20260109.csv,2.64,2.64,4,flic_button_data_export_20260109.csv::4,2.64,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.386791,23.104855,0101000020E610000074D2FBC6D71A37408EB1135E82314E40,,,,,,,,,,,
20049637,2026-01-09T03:44:55.620000+0200,flic_button_data_export_20260109.csv,1.868,1.868,4,flic_button_data_export_20260109.csv::4,1.868,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-76,,60.386836,23.104933,0101000020E61000006B459BE3DC1A37402E7590D783314E40,,,,,,,,,,,
20049639,2026-01-09T03:44:59.361000+0200,flic_button_data_export_20260109.csv,3.741,3.741,4,flic_button_data_export_20260109.csv::4,3.741,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-55,,60.386867,23.105099,0101000020E6100000A1D79FC4E71A374069739CDB84314E40,,,,,,,,,,,
20049641,2026-01-09T03:45:02.168000+0200,flic_button_data_export_20260109.csv,2.807,2.807,4,flic_button_data_export_20260109.csv::4,2.807,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-83,,60.386844,23.105258,0101000020E610000072A43330F21A3740B153AC1A84314E40,,,,,,,,,,,
20049644,2026-01-09T03:45:04.060000+0200,flic_button_data_export_20260109.csv,1.892,1.892,4,flic_button_data_export_20260109.csv::4,1.892,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-57,20106.0,60.386827,23.105369,0101000020E610000021037976F91A3740DA1A118C83314E40,,,,,,,,,,,
20049647,2026-01-09T03:45:05.971000+0200,flic_button_data_export_20260109.csv,1.911,1.911,4,flic_button_data_export_20260109.csv::4,1.911,2026-01-09T03:44:06.510000+0200,2026-01-09T03:45:05.971000+0200,28,59.461,1.88,2.7632000000000003,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-52,20106.0,60.386817,23.105458,0101000020E6100000001AA54BFF1A3740B7442E3883314E40,,,,,,,,,,,
20063063,2026-01-09T16:27:47.921000+0200,flic_button_data_export_20260109.csv,45761.95,45761.95,5,flic_button_data_export_20260109.csv::5,,2026-01-09T16:27:47.921000+0200,2026-01-09T16:28:48.440000+0200,30,60.519,1.878,2.7018,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.404377,22.820764,0101000020E6100000F1BBE9961DD23640962023A0C2334E40,,,,,,,,,,,
20063064,2026-01-09T16:27:49.785000+0200,flic_button_data_export_20260109.csv,1.864,1.864,5,flic_button_data_export_20260109.csv::5,1.864,2026-01-09T16:27:47.921000+0200,2026-01-09T16:28:48.440000+0200,30,60.519,1.878,2.7018,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.404496,22.820026,0101000020E6100000A4DE5339EDD1364071AE6186C6334E40,,,,,,,,,,,
20063065,2026-01-09T16:27:51.882000+0200,flic_button_data_export_20260109.csv,2.097,2.097,5,flic_button_data_export_20260109.csv::5,2.097,2026-01-09T16:27:47.921000+0200,2026-01-09T16:28:48.440000+0200,30,60.519,1.878,2.7018,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.404556,22.819656,0101000020E61000005DF8C1F9D4D1364046B3B27DC8334E40,,,,,,,,,,,
20063066,2026-01-09T16:27:53.743000+0200,flic_button_data_export_20260109.csv,1.861,1.861,5,flic_button_data_export_20260109.csv::5,1.861,2026-01-09T16:27:47.921000+0200,2026-01-09T16:28:48.440000+0200,30,60.519,1.878,2.7018,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.40474,22.818544,0101000020E610000047567E198CD1364007B13385CE334E40,,,,,,,,,,,
